Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
ASH,Ashland Global Holdings Inc.,71.83,4350,1900,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/ash
HUN,Huntsman Corporation,18.89,4330,2005,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/hun
WPX,WPX Energy Inc.,10.25,4330,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/wpx
KEX,Kirby Corporation,72.09,4320,1900,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/kex
AAN,"Aaron&#39,s  Inc.",63.41,4280,1900,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/aan
SNX,Synnex Corporation,83.88,4280,2003,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/snx
IFS,Intercorp Financial Services Inc.,38.58,4270,2019,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ifs
VAC,Marriott Vacations Worldwide Corporation,97.68,4250,1900,Finance,Real Estate,https://www.nasdaq.com/symbol/vac
HR,Healthcare Realty Trust Incorporated,32.79,4240,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hr
QTWO,Q2 Holdings Inc.,89.94,4240,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/qtwo
AN,AutoNation Inc.,47.47,4230,1900,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/an
CPA,Copa Holdings S.A.,100.04,4230,2005,Transportation,Air Freight-Delivery Services,https://www.nasdaq.com/symbol/cpa
RBA,Ritchie Bros. Auctioneers Incorporated,39.25,4230,1900,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rba
ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,140.65,4220,1900,Transportation,Aerospace,https://www.nasdaq.com/symbol/asr
AGO,Assured Guaranty Ltd.,42.65,4210,2004,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ago
COR,CoreSite Realty Corporation,114.19,4210,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor
VVV,Valvoline Inc.,22.35,4210,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vvv
SR,Spire Inc.,81.8,4160,1900,Public Utilities,Oil-Gas Transmission,https://www.nasdaq.com/symbol/sr
SRC,Spirit Realty Capital Inc.,46.17,4160,2013,Consumer Services,Building operators,https://www.nasdaq.com/symbol/src
PRSP,Perspecta Inc.,25.6,4150,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/prsp
TGE,Tallgrass Energy LP,14.76,4150,2015,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/tge
TPX,Tempur Sealy International Inc.,75.52,4140,2003,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/tpx
CCU,Compania Cervecerias Unidas S.A.,22.33,4130,1900,Consumer Non-Durables,Beverages (Production-Distribution),https://www.nasdaq.com/symbol/ccu
EQC,Equity Commonwealth,33.87,4130,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/eqc
TRCO,Tribune Media Company,46.52,4110,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/trco
UGP,Ultrapar Participacoes S.A.,3.78,4110,1900,Public Utilities,Oil-Gas Transmission,https://www.nasdaq.com/symbol/ugp
ARD,Ardagh Group S.A.,17.29,4090,2017,Consumer Durables,Containers-Packaging,https://www.nasdaq.com/symbol/ard
CVI,CVR Energy Inc.,40.54,4080,2007,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvi
JBL,Jabil Inc.,26.65,4080,1993,Technology,Electrical Products,https://www.nasdaq.com/symbol/jbl
RLI,RLI Corp.,91,4080,1900,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/rli
RHP,Ryman Hospitality Properties Inc.,79.34,4080,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rhp
CLH,Clean Harbors Inc.,72.72,4060,1900,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/clh
HP,Helmerich & Payne Inc.,37.08,4060,1900,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/hp
CPRI,Capri Holdings Limited,26.74,4050,2011,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/cpri
PVTL,Pivotal Software Inc.,14.87,4040,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/pvtl
WBS,Webster Financial Corporation,43.89,4040,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/wbs
NJR,NewJersey Resources Corporation,44.8,4030,1900,Public Utilities,Oil-Gas Transmission,https://www.nasdaq.com/symbol/njr
TDOC,Teladoc Health Inc.,55.93,4030,2015,Health Care,Medical-Nursing Services,https://www.nasdaq.com/symbol/tdoc
NFG,National Fuel Gas Company,46.41,4010,1900,Public Utilities,Oil-Gas Transmission,https://www.nasdaq.com/symbol/nfg
PNM,PNM Resources Inc. (Holding Co.),50.32,4010,1900,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pnm
DECK,Deckers Outdoor Corporation,138.54,4000,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck
PSTG,Pure Storage Inc. ,15.76,3990,2015,Technology,Electronic Components,https://www.nasdaq.com/symbol/pstg
NOMD,Nomad Foods Limited,20.46,3980,2016,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/nomd
SHAK,Shake Shack Inc.,99.47,3980,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/shak
SWCH,Switch Inc.,16.23,3980,2017,Technology,Computer Software: Programming Data Processing,https://www.nasdaq.com/symbol/swch
CIT,CIT Group Inc (DEL),41.93,3970,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/cit
FCN,FTI Consulting Inc.,105.73,3970,1900,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/fcn
NSP,Insperity Inc.,96.03,3960,1900,Technology,Professional Services,https://www.nasdaq.com/symbol/nsp
MAC,Macerich Company (The),28.04,3960,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mac
OUT,OUTFRONT Media Inc.,27.6,3960,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out
GPK,Graphic Packaging Holding Company,13.42,3950,1900,Consumer Durables,Containers-Packaging,https://www.nasdaq.com/symbol/gpk
AJRD,Aerojet Rocketdyne Holdings Inc. ,50.03,3940,1900,Capital Goods,Military-Government-Technical,https://www.nasdaq.com/symbol/ajrd
CRI,"Carter&#39,s Inc.",88.89,3930,2003,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/cri
FL,Foot Locker Inc.,35.69,3920,1900,Consumer Services,Clothing-Shoe-Accessory Stores,https://www.nasdaq.com/symbol/fl
WYND,Wyndham Destinations Inc.,42.38,3910,1900,Consumer Services,Hotels-Resorts,https://www.nasdaq.com/symbol/wynd
XEC,Cimarex Energy Co,38.12,3870,1900,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/xec
MSA,MSA Safety Incorporporated,99.74,3860,1900,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/msa
STL,Sterling Bancorp,18.81,3860,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/stl
DNP,Duff & Phelps Utilities Income Inc.,12.81,3820,1987,Not Available,Not Available,https://www.nasdaq.com/symbol/dnp
CLGX,CoreLogic Inc.,47.6,3810,1900,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
AMG,Affiliated Managers Group Inc.,75.08,3800,1900,Finance,Investment Managers,https://www.nasdaq.com/symbol/amg
ITCB,Ita? CorpBanca,11.1,3790,1900,Finance,Commercial Banks,https://www.nasdaq.com/symbol/itcb
AZUL,Azul S.A.,33.39,3780,2017,Transportation,Air Freight-Delivery Services,https://www.nasdaq.com/symbol/azul
NEA,Nuveen AMT-Free Quality Municipal Income Fund,14.34,3770,2002,Not Available,Not Available,https://www.nasdaq.com/symbol/nea
BB,BlackBerry Limited,6.86,3760,1900,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bb
BC,Brunswick Corporation,43.76,3750,1900,Energy,Industrial Machinery Components,https://www.nasdaq.com/symbol/bc
MSM,MSC Industrial Direct Company Inc.,67.73,3740,1995,Capital Goods,Industrial Machinery Components,https://www.nasdaq.com/symbol/msm
UNF,Unifirst Corporation,196.47,3730,1900,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf
BCO,"Brink&#39,s Company (The)",74.49,3720,1900,Transportation,Oil Refining-Marketing,https://www.nasdaq.com/symbol/bco
LPL,LG Display Co. Ltd.,5.19,3710,2004,Capital Goods,Industrial Machinery Components,https://www.nasdaq.com/symbol/lpl
BVN,Buenaventura Mining Company Inc.,14.55,3700,1996,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/bvn
GHC,Graham Holdings Company,696.57,3700,1900,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ghc
YPF,YPF Sociedad Anonima,9.42,3700,1993,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/ypf
ORA,Ormat Technologies Inc.,72.26,3680,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ora
NCR,NCR Corporation,30.42,3660,1900,Miscellaneous,Office Equipment-Supplies-Services,https://www.nasdaq.com/symbol/ncr
SF,Stifel Financial Corporation,52.38,3640,1900,Finance,Investment Bankers-Brokers-Service,https://www.nasdaq.com/symbol/sf
CMD,Cantel Medical Corp.,86.87,3630,1900,Health Care,Medical-Dental Instruments,https://www.nasdaq.com/symbol/cmd
CIM,Chimera Investment Corporation,19.39,3630,2007,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim
LAZ,Lazard Ltd.,33.96,3630,2005,Finance,Investment Managers,https://www.nasdaq.com/symbol/laz
NWE,NorthWestern Corporation,71.85,3620,1900,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/nwe
STAG,Stag Industrial Inc.,28.48,3620,2011,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/stag
TWO,Two Harbors Investments Corp,13.18,3600,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/two
AM,Antero Midstream Corporation,7.09,3590,2017,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/am
ENLC,EnLink Midstream LLC,7.33,3570,1900,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/enlc
KBR,KBR Inc.,25.19,3570,2006,Basic Industries,Military-Government-Technical,https://www.nasdaq.com/symbol/kbr
NHI,National Health Investors Inc.,82.16,3560,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nhi
PAGP,Plains Group Holdings L.P.,21.25,3550,2013,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pagp
BJ,"BJ&#39,s Wholesale Club Holdings Inc.",25.92,3540,2018,Consumer Services,Department-Specialty Retail Stores,https://www.nasdaq.com/symbol/bj
SBGL,Sibanye Gold Limited,5.3,3540,1900,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/sbgl
TDC,Teradata Corporation,31.06,3540,1900,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tdc
CWK,Cushman & Wakefield plc,16.11,3500,2018,Finance,Real Estate,https://www.nasdaq.com/symbol/cwk
GLOB,Globant S.A.,95.68,3500,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/glob
APLE,Apple Hospitality REIT Inc.,15.6,3490,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aple
JHG,Janus Henderson Group plc,18.53,3480,2017,Finance,Investment Managers,https://www.nasdaq.com/symbol/jhg
PAG,Penske Automotive Group Inc.,42.39,3480,1900,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/pag
ADT,ADT Inc.,4.65,3440,2018,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/adt
FNB,F.N.B. Corporation,10.6,3440,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/fnb
EXP,Eagle Materials Inc,81.68,3430,1900,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/exp
PEB,Pebblebrook Hotel Trust,26.2,3420,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/peb
RYN,Rayonier Inc.,26.37,3420,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ryn
WRI,Weingarten Realty Investors,26.54,3410,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wri
WTM,White Mountains Insurance Group Ltd.,1069.6,3410,1900,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/wtm
DCP,DCP Midstream LP,23.7,3400,1900,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dcp
AUY,Yamana Gold Inc.,3.58,3400,1900,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/auy
NVG,Nuveen AMT-Free Municipal Credit Income Fund,16.73,3390,2002,Not Available,Not Available,https://www.nasdaq.com/symbol/nvg
NVT,nVent Electric plc,20.05,3390,2018,Technology,Industrial Machinery Components,https://www.nasdaq.com/symbol/nvt
PSN,Parsons Corporation,34.09,3390,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/psn
CWEN,Clearway Energy Inc.,17.48,3380,2015,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cwen
ETRN,Equitrans Midstream Corporation,13.26,3380,2018,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/etrn
CCJ,Cameco Corporation,8.46,3350,1996,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ccj
EAF,GrafTech International Ltd.,11.54,3350,2018,Energy,Industrial Machinery Components,https://www.nasdaq.com/symbol/eaf
NEWR,New Relic Inc.,57.2,3340,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/newr
PCI,PIMCO Dynamic Credit and Mortgage Income Fund,24.27,3340,2013,Not Available,Not Available,https://www.nasdaq.com/symbol/pci
KAR,KAR Auction Services Inc,24.96,3330,2009,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/kar
AWR,American States Water Company,89.21,3290,1900,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/awr
TRNO,Terreno Realty Corporation,50.14,3290,2010,Finance,Real Estate,https://www.nasdaq.com/symbol/trno
BOH,Bank of Hawaii Corporation,80.82,3280,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/boh
MFA,MFA Financial Inc.,7.26,3270,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfa
ELP,Companhia Paranaense de Energia (COPEL),11.92,3260,1900,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elp
SNDR,Schneider National Inc.,18.43,3260,2017,Transportation,Trucking Freight-Courier Services,https://www.nasdaq.com/symbol/sndr
ASGN,ASGN Incorporated,60.79,3220,1992,Technology,Professional Services,https://www.nasdaq.com/symbol/asgn
OFC,Corporate Office Properties Trust,28.77,3220,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc
FII,Federated Investors Inc.,31.77,3220,1998,Finance,Investment Managers,https://www.nasdaq.com/symbol/fii
DOC,Physicians Realty Trust,17.4,3220,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/doc
VG,Vonage Holdings Corp.,13.31,3220,2006,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vg
MIC,Macquarie Infrastructure Corporation ,37.13,3200,2004,Energy,Oil Refining-Marketing,https://www.nasdaq.com/symbol/mic
AA,Alcoa Corporation,17.17,3190,2016,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/aa
TX,Ternium S.A.,16.24,3190,1900,Basic Industries,Steel-Iron Ore,https://www.nasdaq.com/symbol/tx
JBT,John Bean Technologies Corporation,99.04,3140,1900,Technology,Industrial Machinery Components,https://www.nasdaq.com/symbol/jbt
SITE,SiteOne Landscape Supply Inc.,76.18,3140,2016,Consumer Non-Durables,Farming-Seeds-Milling,https://www.nasdaq.com/symbol/site
CBU,Community Bank System Inc.,60.62,3130,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/cbu
DKS,"Dick&#39,s Sporting Goods Inc",34.02,3130,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks
ERJ,Embraer S.A.,17.02,3130,2000,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/erj
NGVT,Ingevity Corporation,74.5,3120,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ngvt
SHI,SINOPEC Shangai Petrochemical Company Ltd.,28.82,3120,1900,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/shi
LM,Legg Mason Inc.,35.82,3110,1900,Finance,Investment Managers,https://www.nasdaq.com/symbol/lm
AVA,Avista Corporation,46.84,3100,1900,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ava
FUN,Cedar Fair L.P.,54.69,3100,1987,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/fun
TGNA,TEGNA Inc.,14.25,3090,1900,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tgna
ADC,Agree Realty Corporation,73.3,3080,1900,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/adc
ASB,Associated Banc-Corp,19,3080,1900,Finance,Major Banks,https://www.nasdaq.com/symbol/asb
EVR,Evercore Inc.,77.18,3080,2006,Finance,Investment Managers,https://www.nasdaq.com/symbol/evr
UNVR,Univar Inc.,18.24,3080,2015,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/unvr
BLD,TopBuild Corp.,89.55,3070,2015,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bld
DAR,Darling Ingredients Inc.,18.56,3060,1900,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar
PGRE,Paramount Group Inc.,13.05,3060,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre
NIO,NIO Inc.,2.9,3050,2018,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nio
WTS,Watts Water Technologies Inc.,89.92,3050,1986,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wts
GSX,GSX Techedu Inc.,12.8,3010,2019,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/gsx
USM,United States Cellular Corporation,34.72,3010,1988,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/usm
WNS,WNS (Holdings) Limited,60.66,3010,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wns
LAD,Lithia Motors Inc.,129.05,3000,1900,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lad
CFX,Colfax Corporation,25.44,2990,2008,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/cfx
TARO,Taro Pharmaceutical Industries Ltd.,77.64,2990,1900,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/taro
CZZ,Cosan Limited,12.85,2980,1900,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz
FTCH,Farfetch Limited,9.76,2970,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ftch
BKU,BankUnited Inc.,31.09,2960,2011,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bku
FSK,FS KKR Capital Corp.,5.7,2960,2014,Not Available,Not Available,https://www.nasdaq.com/symbol/fsk
ENV,Envestnet Inc,56.36,2940,2010,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/env
TKR,Timken Company (The),38.69,2940,1900,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tkr
NS,Nustar Energy L.P.,27.2,2930,1900,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/ns
NAD,Nuveen Quality Municipal Income Fund,14.51,2930,1999,Not Available,Not Available,https://www.nasdaq.com/symbol/nad
SHO,Sunstone Hotel Investors Inc.,13.01,2930,2004,Consumer Services,Hotels-Resorts,https://www.nasdaq.com/symbol/sho
KW,Kennedy-Wilson Holdings Inc.,20.52,2920,1900,Finance,Real Estate,https://www.nasdaq.com/symbol/kw
RBC,Regal Beloit Corporation,69.37,2910,1900,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/rbc
BSM,Black Stone Minerals L.P.,14.09,2900,2015,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bsm
ADSW,Advanced Disposal Services Inc.,32.49,2890,2016,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/adsw
MUSA,Murphy USA Inc.,89.95,2890,2013,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/musa
SJI,South Jersey Industries Inc.,31.3,2890,1900,Public Utilities,Oil-Gas Transmission,https://www.nasdaq.com/symbol/sji
VMI,Valmont Industries Inc.,133.57,2890,1900,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/vmi
ARI,Apollo Commercial Real Estate Finance,18.78,2880,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ari
MCY,Mercury General Corporation,51.97,2880,1900,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mcy
